vocab_size,embed_dim,num_characters,Non_vocab_parameters,FLOPs,Lossu
24576.0,768.0,5778608438.409624,84834176.0,9.33376896e+17,-4.213967323303223
24576.0,768.0,6356469282.250587,84834176.0,1.0267145856000001e+18,-4.256446838378906
24576.0,768.0,6934330126.091549,84834176.0,1.1200522752e+18,-4.272614479064941
24576.0,768.0,7512190969.932511,84834176.0,1.2133899648e+18,-4.3045148849487305
24576.0,768.0,8090051813.773473,84834176.0,1.3067276543999997e+18,-4.325991630554199
24576.0,768.0,8667912657.614437,84834176.0,1.400065344e+18,-4.347960472106934
24576.0,768.0,9245773501.455399,84834176.0,1.4934030336e+18,-4.361451625823975
24576.0,768.0,9823634345.296362,84834176.0,1.5867407232e+18,-4.433113098144531
24576.0,768.0,10401495189.137323,84834176.0,1.6800784128e+18,-4.389403343200684
24576.0,768.0,10979356032.978287,84834176.0,1.7734161024e+18,-4.403913497924805
24576.0,768.0,11557216876.819248,84834176.0,1.866753792e+18,-4.404545783996582
32768.0,768.0,595704157.6401641,84834176.0,9.9e+16,-2.0030624866485596
32768.0,768.0,1191408315.2803283,84834176.0,1.98e+17,-2.780212163925171
32768.0,768.0,1787112472.9204924,84834176.0,2.97e+17,-3.188284158706665
32768.0,768.0,2382816630.5606565,84834176.0,3.96e+17,-3.6355767250061035
32768.0,768.0,2978520788.2008204,84834176.0,4.95e+17,-3.867992877960205
32768.0,768.0,3574224945.840985,84834176.0,5.94e+17,-3.944847583770752
32768.0,768.0,4169929103.4811482,84834176.0,6.929999999999999e+17,-4.057261943817139
32768.0,768.0,4765633261.121313,84834176.0,7.92e+17,-4.069677352905273
32768.0,768.0,5361337418.761477,84834176.0,8.91e+17,-4.167623519897461
32768.0,768.0,5957041576.401641,84834176.0,9.9e+17,-4.201364994049072
32768.0,768.0,6552745734.041806,84834176.0,1.0890000000000001e+18,-4.244845390319824
32768.0,768.0,7148449891.68197,84834176.0,1.188e+18,-4.282962799072266
32768.0,768.0,7744154049.322133,84834176.0,1.287e+18,-4.312868118286132
32768.0,768.0,8339858206.9622965,84834176.0,1.3859999999999997e+18,-4.32372522354126
32768.0,768.0,8935562364.60246,84834176.0,1.485e+18,-4.348823547363281
32768.0,768.0,9531266522.242626,84834176.0,1.584e+18,-4.374750137329102
32768.0,768.0,10126970679.88279,84834176.0,1.683e+18,-4.387284755706787
32768.0,768.0,10722674837.522955,84834176.0,1.782e+18,-4.402318000793457
32768.0,768.0,11318378995.163118,84834176.0,1.881e+18,-4.420491695404053
32768.0,768.0,11914083152.803282,84834176.0,1.98e+18,-4.430053234100342
48128.0,768.0,617119405.0777435,84834176.0,1.09616832e+17,-1.9132488965988126
48128.0,768.0,1234238810.155487,84834176.0,2.19233664e+17,-2.754638195037842
48128.0,768.0,1851358215.2332306,84834176.0,3.28850496e+17,-3.1794228553771973
48128.0,768.0,2468477620.310974,84834176.0,4.38467328e+17,-3.5976572036743164
48128.0,768.0,3085597025.3887177,84834176.0,5.4808416e+17,-3.8062381744384766
48128.0,768.0,3702716430.466461,84834176.0,6.57700992e+17,-3.9664812088012695
48128.0,768.0,4319835835.544204,84834176.0,7.673178239999999e+17,-4.048764228820801
48128.0,768.0,4936955240.621948,84834176.0,8.76934656e+17,-4.122854232788086
48128.0,768.0,5554074645.699692,84834176.0,9.86551488e+17,-4.161341667175293
48128.0,768.0,6171194050.777435,84834176.0,1.09616832e+18,-4.225268840789795
48128.0,768.0,6788313455.85518,84834176.0,1.2057851520000003e+18,-4.245791435241699
48128.0,768.0,7405432860.932922,84834176.0,1.315401984e+18,-4.255500793457031
48128.0,768.0,8022552266.010666,84834176.0,1.425018816e+18,-4.307682514190674
48128.0,768.0,8639671671.088408,84834176.0,1.5346356479999997e+18,-4.312932014465332
48128.0,768.0,9256791076.166153,84834176.0,1.64425248e+18,-4.346529960632324
48128.0,768.0,9873910481.243896,84834176.0,1.753869312e+18,-4.351798057556152
48128.0,768.0,10491029886.32164,84834176.0,1.863486144e+18,-4.3247528076171875
48128.0,768.0,11108149291.399384,84834176.0,1.973102976e+18,-4.406290054321289
48128.0,768.0,11725268696.477127,84834176.0,2.082719808e+18,-4.421943664550781
48128.0,768.0,12342388101.55487,84834176.0,2.19233664e+18,-4.437502384185791
64512.0,768.0,631117713.905527,84834176.0,1.209414528e+17,-1.8792750835418701
64512.0,768.0,1262235427.811054,84834176.0,2.418829056e+17,-2.695814132690429
64512.0,768.0,1893353141.716581,84834176.0,3.628243584e+17,-3.1380293369293213
64512.0,768.0,2524470855.622108,84834176.0,4.837658112e+17,-3.4222288131713867
64512.0,768.0,3155588569.527635,84834176.0,6.04707264e+17,-3.7384181022644043
64512.0,768.0,3786706283.433162,84834176.0,7.256487168e+17,-3.893123149871826
64512.0,768.0,4417823997.338689,84834176.0,8.465901695999999e+17,-3.986438751220703
64512.0,768.0,5048941711.244216,84834176.0,9.675316224e+17,-4.069661617279053
64512.0,768.0,5680059425.149743,84834176.0,1.0884730752e+18,-4.10909366607666
64512.0,768.0,6311177139.05527,84834176.0,1.209414528e+18,-4.18283748626709
64512.0,768.0,6942294852.960798,84834176.0,1.3303559808000003e+18,-4.214846611022949
64512.0,768.0,7573412566.866324,84834176.0,1.4512974336e+18,-4.244523048400879
64512.0,768.0,8204530280.771852,84834176.0,1.5722388864e+18,-4.254657745361328
64512.0,768.0,8835647994.677378,84834176.0,1.6931803391999997e+18,-4.30940580368042
64512.0,768.0,9466765708.582905,84834176.0,1.814121792e+18,-4.307678699493408
64512.0,768.0,10097883422.488432,84834176.0,1.9350632448e+18,-4.312902450561523
64512.0,768.0,10729001136.393959,84834176.0,2.0560046976e+18,-4.394181251525877
64512.0,768.0,11360118850.299486,84834176.0,2.1769461504e+18,-4.400339126586914
64512.0,768.0,11991236564.205013,84834176.0,2.2978876032e+18,-4.403116703033447
64512.0,768.0,12622354278.11054,84834176.0,2.418829056e+18,-4.4193196296691895
96256.0,768.0,646319719.6206332,84834176.0,1.428829056e+17,-1.8737788200378416
96256.0,768.0,1292639439.2412665,84834176.0,2.857658112e+17,-2.6501615047454834
96256.0,768.0,1938959158.8618999,84834176.0,4.286487168e+17,-3.093398332595825
96256.0,768.0,2585278878.482533,84834176.0,5.715316224e+17,-3.4245059490203857
96256.0,768.0,3231598598.1031666,84834176.0,7.14414528e+17,-3.6828839778900146
96256.0,768.0,3877918317.7237997,84834176.0,8.572974336e+17,-3.8969750404357906
96256.0,768.0,4524238037.344433,84834176.0,1.0001803391999999e+18,-3.975367784500122
96256.0,768.0,5170557756.965066,84834176.0,1.1430632448e+18,-4.036465644836426
96256.0,768.0,5816877476.5857,84834176.0,1.2859461504e+18,-4.092506408691406
96256.0,768.0,6463197196.206333,84834176.0,1.428829056e+18,-4.158995151519775
96256.0,768.0,7109516915.826967,84834176.0,1.5717119616000003e+18,-4.238612174987793
96256.0,768.0,7755836635.447599,84834176.0,1.7145948672e+18,-4.2165069580078125
96256.0,768.0,8402156355.068233,84834176.0,1.8574777728e+18,-4.256300449371338
96256.0,768.0,9048476074.688866,84834176.0,2.0003606783999997e+18,-4.308321952819824
96256.0,768.0,9694795794.3095,84834176.0,2.143243584e+18,-4.294727325439453
96256.0,768.0,10341115513.930132,84834176.0,2.2861264896e+18,-4.317140579223633
96256.0,768.0,10987435233.550766,84834176.0,2.4290093952e+18,-4.392468452453613
96256.0,768.0,11633754953.1714,84834176.0,2.5718923008e+18,-4.4221296310424805
96256.0,768.0,12280074672.792032,84834176.0,2.7147752064e+18,-4.409334182739258
96256.0,768.0,12926394392.412666,84834176.0,2.857658112e+18,-4.380005836486816
4096.0,768.0,798624055.430003,150834176.0,2.4482804736e+17,-2.683673143386841
4096.0,768.0,1597248110.860006,150834176.0,4.8965609472e+17,-3.393513202667234
4096.0,768.0,2395872166.290009,150834176.0,7.3448414208e+17,-3.9252843856811523
4096.0,768.0,3194496221.720012,150834176.0,9.7931218944e+17,-4.064558029174805
4096.0,768.0,3993120277.1500154,150834176.0,1.2241402368e+18,-4.195614814758301
4096.0,768.0,4791744332.580018,150834176.0,1.46896828416e+18,-4.257723331451416
4096.0,768.0,5590368388.010021,150834176.0,1.71379633152e+18,-4.306415557861328
4096.0,768.0,6388992443.440024,150834176.0,1.95862437888e+18,-4.348409652709961
4096.0,768.0,7187616498.870028,150834176.0,2.20345242624e+18,-4.382479190826415
4096.0,768.0,7986240554.300031,150834176.0,2.4482804736e+18,-4.413207530975342
4096.0,768.0,8784864609.730034,150834176.0,2.69310852096e+18,-4.437469482421875
4096.0,768.0,9583488665.160036,150834176.0,2.93793656832e+18,-4.455022811889648
4096.0,768.0,10382112720.59004,150834176.0,3.18276461568e+18,-4.479994297027588
4096.0,768.0,11180736776.020042,150834176.0,3.42759266304e+18,-4.480907440185547
4096.0,768.0,11979360831.450047,150834176.0,3.6724207104e+18,-4.495323181152344
4096.0,768.0,12777984886.880049,150834176.0,3.91724875776e+18,-4.530072212219238
4096.0,768.0,13576608942.310053,150834176.0,4.16207680512e+18,-4.526190280914307
4096.0,768.0,14375232997.740055,150834176.0,4.40690485248e+18,-4.550060272216797
4096.0,768.0,15173857053.17006,150834176.0,4.65173289984e+18,-4.5431437492370605
4096.0,768.0,15972481108.600061,150834176.0,4.8965609472e+18,-4.563900947570801
6144.0,768.0,849686932.7114886,150834176.0,2.4732890112e+17,-2.6447994709014893
6144.0,768.0,1699373865.4229772,150834176.0,4.9465780224e+17,-3.4073376655578613
6144.0,768.0,2549060798.1344657,150834176.0,7.4198670336e+17,-3.9558112621307373
6144.0,768.0,3398747730.8459544,150834176.0,9.8931560448e+17,-4.142768383026123
6144.0,768.0,4248434663.5574427,150834176.0,1.2366445056e+18,-4.228133678436279
6144.0,768.0,5098121596.268931,150834176.0,1.48397340672e+18,-4.2841057777404785
6144.0,768.0,5947808528.98042,150834176.0,1.73130230784e+18,-4.3390421867370605
6144.0,768.0,6797495461.691909,150834176.0,1.97863120896e+18,-4.39650297164917
6144.0,768.0,7647182394.403398,150834176.0,2.22596011008e+18,-4.434611797332763
6144.0,768.0,8496869327.114885,150834176.0,2.4732890112e+18,-4.45317268371582
6144.0,768.0,9346556259.826374,150834176.0,2.72061791232e+18,-4.4702019691467285
6144.0,768.0,10196243192.537863,150834176.0,2.96794681344e+18,-4.4851298332214355
6144.0,768.0,11045930125.249352,150834176.0,3.21527571456e+18,-4.503663539886475
6144.0,768.0,11895617057.96084,150834176.0,3.46260461568e+18,-4.523778438568115
6144.0,768.0,12745303990.672329,150834176.0,3.7099335168e+18,-4.556153774261475
6144.0,768.0,13594990923.383818,150834176.0,3.95726241792e+18,-4.551411151885986
6144.0,768.0,14444677856.095306,150834176.0,4.20459131904e+18,-4.5656328201293945
6144.0,768.0,15294364788.806795,150834176.0,4.45192022016e+18,-4.589545726776123
6144.0,768.0,16144051721.518284,150834176.0,4.69924912128e+18,-4.589576244354248
6144.0,768.0,16993738654.22977,150834176.0,4.9465780224e+18,-4.61482572555542
8192.0,768.0,886270540.9864663,150834176.0,2.4982975488e+17,-2.616994619369507
8192.0,768.0,1772541081.9729326,150834176.0,4.9965950976e+17,-3.3395495414733887
8192.0,768.0,2658811622.959399,150834176.0,7.4948926464e+17,-3.916308164596557
8192.0,768.0,3545082163.945865,150834176.0,9.9931901952e+17,-4.109161376953125
8192.0,768.0,4431352704.932332,150834176.0,1.2491487744e+18,-4.233855247497559
8192.0,768.0,5317623245.918798,150834176.0,1.49897852928e+18,-4.303229331970215
8192.0,768.0,6203893786.905264,150834176.0,1.74880828416e+18,-4.342436790466309
8192.0,768.0,7090164327.89173,150834176.0,1.99863803904e+18,-4.3857979774475035
8192.0,768.0,7976434868.878197,150834176.0,2.24846779392e+18,-4.4405317306518555
8192.0,768.0,8862705409.864664,150834176.0,2.4982975488e+18,-4.464543342590332
8192.0,768.0,9748975950.85113,150834176.0,2.74812730368e+18,-4.493282794952393
8192.0,768.0,10635246491.837597,150834176.0,2.99795705856e+18,-4.488322734832764
8192.0,768.0,11521517032.824062,150834176.0,3.24778681344e+18,-4.519795894622803
8192.0,768.0,12407787573.810528,150834176.0,3.49761656832e+18,-4.547667503356934
8192.0,768.0,13294058114.796995,150834176.0,3.7474463232e+18,-4.558482646942139
8192.0,768.0,14180328655.78346,150834176.0,3.99727607808e+18,-4.558176040649414
8192.0,768.0,15066599196.769928,150834176.0,4.24710583296e+18,-4.565378665924072
8192.0,768.0,15952869737.756393,150834176.0,4.49693558784e+18,-4.5908284187316895
8192.0,768.0,16839140278.74286,150834176.0,4.74676534272e+18,-4.602966785430908
8192.0,768.0,17725410819.72933,150834176.0,4.9965950976e+18,-4.63660192489624
10240.0,768.0,914585663.5519121,150834176.0,2.5233060864e+17,-2.5672056674957275
10240.0,768.0,1829171327.1038241,150834176.0,5.0466121728e+17,-3.354408025741577
10240.0,768.0,2743756990.6557364,150834176.0,7.5699182592e+17,-3.9458627700805664
10240.0,768.0,3658342654.2076483,150834176.0,1.00932243456e+18,-4.123776435852051
10240.0,768.0,4572928317.759561,150834176.0,1.2616530432e+18,-4.224537372589111
10240.0,768.0,5487513981.311473,150834176.0,1.51398365184e+18,-4.312854290008545
10240.0,768.0,6402099644.863384,150834176.0,1.76631426048e+18,-4.3661088943481445
10240.0,768.0,7316685308.415297,150834176.0,2.01864486912e+18,-4.392776966094971
10240.0,768.0,8231270971.967209,150834176.0,2.27097547776e+18,-4.438765525817871
10240.0,768.0,9145856635.519121,150834176.0,2.5233060864e+18,-4.485507488250732
10240.0,768.0,10060442299.071033,150834176.0,2.77563669504e+18,-4.507753372192383
10240.0,768.0,10975027962.622946,150834176.0,3.02796730368e+18,-4.527963161468506
10240.0,768.0,11889613626.174858,150834176.0,3.28029791232e+18,-4.540088176727295
10240.0,768.0,12804199289.726768,150834176.0,3.53262852096e+18,-4.574886322021484
10240.0,768.0,13718784953.27868,150834176.0,3.7849591296e+18,-4.565402507781982
10240.0,768.0,14633370616.830593,150834176.0,4.03728973824e+18,-4.593221664428711
10240.0,768.0,15547956280.382505,150834176.0,4.28962034688e+18,-4.607707500457764
10240.0,768.0,16462541943.934418,150834176.0,4.54195095552e+18,-4.628269672393799
10240.0,768.0,17377127607.48633,150834176.0,4.79428156416e+18,-4.639314651489258
10240.0,768.0,18291713271.038242,150834176.0,5.0466121728e+18,-4.643866062164307
16384.0,768.0,973072900.4726156,150834176.0,2.5983316992e+17,-2.5482981204986572
16384.0,768.0,1946145800.9452312,150834176.0,5.1966633984e+17,-3.282118558883667
16384.0,768.0,2919218701.4178467,150834176.0,7.7949950976e+17,-3.9042656421661377
16384.0,768.0,3892291601.8904624,150834176.0,1.03933267968e+18,-4.108226299285889
16384.0,768.0,4865364502.363078,150834176.0,1.2991658496e+18,-4.20842981338501
16384.0,768.0,5838437402.835693,150834176.0,1.55899901952e+18,-4.291393756866455
16384.0,768.0,6811510303.30831,150834176.0,1.81883218944e+18,-4.329317569732666
16384.0,768.0,7784583203.780925,150834176.0,2.07866535936e+18,-4.389457702636719
16384.0,768.0,8757656104.25354,150834176.0,2.33849852928e+18,-4.4034953117370605
16384.0,768.0,9730729004.726156,150834176.0,2.5983316992e+18,-4.448331356048584
16384.0,768.0,10703801905.198772,150834176.0,2.85816486912e+18,-4.490715980529785
16384.0,768.0,11676874805.671387,150834176.0,3.11799803904e+18,-4.504774570465088
16384.0,768.0,12649947706.144003,150834176.0,3.37783120896e+18,-4.526453495025635
16384.0,768.0,13623020606.61662,150834176.0,3.63766437888e+18,-4.550426959991455
16384.0,768.0,14596093507.089233,150834176.0,3.8974975488e+18,-4.576788902282715
16384.0,768.0,15569166407.56185,150834176.0,4.15733071872e+18,-4.585618495941162
16384.0,768.0,16542239308.034466,150834176.0,4.41716388864e+18,-4.602564334869385
16384.0,768.0,17515312208.50708,150834176.0,4.67699705856e+18,-4.62261962890625
16384.0,768.0,18488385108.9797,150834176.0,4.93683022848e+18,-4.627384662628174
16384.0,768.0,19461458009.452312,150834176.0,5.1966633984e+18,-4.6362504959106445
24576.0,768.0,1020887490.7857003,150834176.0,2.6983658496e+17,-2.4830074310302734
24576.0,768.0,2041774981.5714006,150834176.0,5.3967316992e+17,-3.171501874923706
24576.0,768.0,3062662472.357101,150834176.0,8.0950975488e+17,-3.830660820007324
24576.0,768.0,4083549963.1428013,150834176.0,1.07934633984e+18,-4.076040267944336
24576.0,768.0,5104437453.928501,150834176.0,1.3491829248e+18,-4.180075168609619
24576.0,768.0,6125324944.714202,150834176.0,1.61901950976e+18,-4.333888530731201
24576.0,768.0,7146212435.499902,150834176.0,1.88885609472e+18,-4.351583480834961
24576.0,768.0,8167099926.285603,150834176.0,2.15869267968e+18,-4.365182876586913
24576.0,768.0,9187987417.071302,150834176.0,2.42852926464e+18,-4.4223785400390625
24576.0,768.0,10208874907.857002,150834176.0,2.6983658496e+18,-4.452685832977295
24576.0,768.0,11229762398.642702,150834176.0,2.96820243456e+18,-4.460753440856934
24576.0,768.0,12250649889.428404,150834176.0,3.23803901952e+18,-4.489135265350342
24576.0,768.0,13271537380.214104,150834176.0,3.50787560448e+18,-4.540986061096191
24576.0,768.0,14292424870.999804,150834176.0,3.77771218944e+18,-4.553274154663086
24576.0,768.0,15313312361.785503,150834176.0,4.0475487744e+18,-4.563625335693359
24576.0,768.0,16334199852.571205,150834176.0,4.31738535936e+18,-4.587069511413574
24576.0,768.0,17355087343.356903,150834176.0,4.58722194432e+18,-4.596494197845458
24576.0,768.0,18375974834.142605,150834176.0,4.85705852928e+18,-4.611087799072266
24576.0,768.0,19396862324.928307,150834176.0,5.12689511424e+18,-4.601116180419922
24576.0,768.0,20417749815.714005,150834176.0,5.3967316992e+18,-4.632843494415283
32768.0,768.0,1052410678.4976233,150834176.0,2.7984e+17,-2.4807348251342773
32768.0,768.0,2104821356.9952466,150834176.0,5.5968e+17,-3.2348198890686035
32768.0,768.0,3157232035.49287,150834176.0,8.3952e+17,-3.8678207397460938
32768.0,768.0,4209642713.9904933,150834176.0,1.11936e+18,-4.083683013916016
32768.0,768.0,5262053392.488116,150834176.0,1.3992e+18,-4.19740104675293
32768.0,768.0,6314464070.98574,150834176.0,1.67904e+18,-4.279372215270995
32768.0,768.0,7366874749.483363,150834176.0,1.95888e+18,-4.325298309326172
32768.0,768.0,8419285427.980987,150834176.0,2.23872e+18,-4.384395599365234
32768.0,768.0,9471696106.47861,150834176.0,2.51856e+18,-4.38820219039917
32768.0,768.0,10524106784.976233,150834176.0,2.7984e+18,-4.447143077850342
32768.0,768.0,11576517463.473856,150834176.0,3.07824e+18,-4.452305793762207
32768.0,768.0,12628928141.97148,150834176.0,3.35808e+18,-4.508012294769287
32768.0,768.0,13681338820.469103,150834176.0,3.63792e+18,-4.527099609375
32768.0,768.0,14733749498.966726,150834176.0,3.91776e+18,-4.534762859344482
32768.0,768.0,15786160177.46435,150834176.0,4.1976e+18,-4.5731611251831055
32768.0,768.0,16838570855.961973,150834176.0,4.47744e+18,-4.590582847595215
32768.0,768.0,17890981534.459595,150834176.0,4.75728e+18,-4.6034650802612305
32768.0,768.0,18943392212.95722,150834176.0,5.03712e+18,-4.628876209259033
32768.0,768.0,19995802891.45484,150834176.0,5.31696e+18,-4.632773399353027
32768.0,768.0,21048213569.952465,150834176.0,5.5968e+18,-4.636331081390381
48128.0,768.0,1090244282.3040135,150834176.0,2.985964032e+17,-2.4231948852539062
48128.0,768.0,2180488564.608027,150834176.0,5.971928064e+17,-3.1465258598327637
48128.0,768.0,3270732846.9120407,150834176.0,8.957892096e+17,-3.7748115062713623
48128.0,768.0,4360977129.216054,150834176.0,1.1943856128e+18,-4.062317371368408
48128.0,768.0,5451221411.520067,150834176.0,1.492982016e+18,-4.14866828918457
48128.0,768.0,6541465693.824081,150834176.0,1.7915784192e+18,-4.244912147521973
48128.0,768.0,7631709976.128095,150834176.0,2.0901748224e+18,-4.301794052124023
48128.0,768.0,8721954258.432108,150834176.0,2.3887712256e+18,-4.345842361450195
48128.0,768.0,9812198540.736122,150834176.0,2.6873676288e+18,-4.4111833572387695
48128.0,768.0,10902442823.040134,150834176.0,2.985964032e+18,-4.425031661987304
48128.0,768.0,11992687105.344149,150834176.0,3.2845604352e+18,-4.460838317871094
48128.0,768.0,13082931387.648163,150834176.0,3.5831568384e+18,-4.481711387634277
48128.0,768.0,14173175669.952175,150834176.0,3.8817532416e+18,-4.496517181396484
48128.0,768.0,15263419952.25619,150834176.0,4.1803496448e+18,-4.545958995819092
48128.0,768.0,16353664234.560204,150834176.0,4.478946048e+18,-4.575249671936035
48128.0,768.0,17443908516.864216,150834176.0,4.7775424512e+18,-4.521049499511719
48128.0,768.0,18534152799.16823,150834176.0,5.0761388544e+18,-4.58238410949707
48128.0,768.0,19624397081.472244,150834176.0,5.3747352576e+18,-4.6105451583862305
48128.0,768.0,20714641363.776257,150834176.0,5.6733316608e+18,-4.618995666503906
48128.0,768.0,21804885646.08027,150834176.0,5.971928064e+18,-4.629942893981934
64512.0,768.0,1114974627.8997645,150834176.0,3.1860323328e+17,-2.395045280456543
64512.0,768.0,2229949255.799529,150834176.0,6.3720646656e+17,-3.172039031982422
64512.0,768.0,3344923883.699293,150834176.0,9.5580969984e+17,-3.7608389854431152
64512.0,768.0,4459898511.599058,150834176.0,1.27441293312e+18,-4.022967338562012
64512.0,768.0,5574873139.498822,150834176.0,1.5930161664e+18,-4.192350387573242
64512.0,768.0,6689847767.398586,150834176.0,1.91161939968e+18,-4.2799882888793945
64512.0,768.0,7804822395.298351,150834176.0,2.23022263296e+18,-4.337481498718262
64512.0,768.0,8919797023.198116,150834176.0,2.54882586624e+18,-4.365728378295898
64512.0,768.0,10034771651.09788,150834176.0,2.86742909952e+18,-4.425250053405762
64512.0,768.0,11149746278.997644,150834176.0,3.1860323328e+18,-4.431212425231934
64512.0,768.0,12264720906.89741,150834176.0,3.50463556608e+18,-4.4676289558410645
64512.0,768.0,13379695534.797173,150834176.0,3.82323879936e+18,-4.499765396118164
64512.0,768.0,14494670162.696938,150834176.0,4.14184203264e+18,-4.493949890136719
64512.0,768.0,15609644790.596703,150834176.0,4.46044526592e+18,-4.540158271789551
64512.0,768.0,16724619418.496468,150834176.0,4.7790484992e+18,-4.549360275268555
64512.0,768.0,17839594046.396233,150834176.0,5.09765173248e+18,-4.588084697723389
64512.0,768.0,18954568674.295994,150834176.0,5.41625496576e+18,-4.596075534820557
64512.0,768.0,20069543302.19576,150834176.0,5.73485819904e+18,-4.612983703613281
64512.0,768.0,21184517930.095524,150834176.0,6.05346143232e+18,-4.618147373199462
64512.0,768.0,22299492557.99529,150834176.0,6.3720646656e+18,-4.620677947998047
96256.0,768.0,1141831504.6631188,150834176.0,3.5736646656e+17,-2.3604190349578857
96256.0,768.0,2283663009.3262377,150834176.0,7.1473293312e+17,-3.1019389629364014
96256.0,768.0,3425494513.9893565,150834176.0,1.07209939968e+18,-3.7503514289855957
96256.0,768.0,4567326018.652475,150834176.0,1.42946586624e+18,-4.036516189575195
96256.0,768.0,5709157523.315594,150834176.0,1.7868323328e+18,-4.13332462310791
96256.0,768.0,6850989027.978713,150834176.0,2.14419879936e+18,-4.221522331237793
96256.0,768.0,7992820532.641831,150834176.0,2.50156526592e+18,-4.332201957702637
96256.0,768.0,9134652037.30495,150834176.0,2.85893173248e+18,-4.347353458404541
96256.0,768.0,10276483541.96807,150834176.0,3.21629819904e+18,-4.375953674316406
96256.0,768.0,11418315046.631187,150834176.0,3.5736646656e+18,-4.420133113861084
96256.0,768.0,12560146551.294308,150834176.0,3.93103113216e+18,-4.4533281326293945
96256.0,768.0,13701978055.957426,150834176.0,4.28839759872e+18,-4.458510398864746
96256.0,768.0,14843809560.620544,150834176.0,4.64576406528e+18,-4.543478012084961
96256.0,768.0,15985641065.283663,150834176.0,5.00313053184e+18,-4.5357842445373535
96256.0,768.0,17127472569.946781,150834176.0,5.3604969984e+18,-4.5347442626953125
96256.0,768.0,18269304074.6099,150834176.0,5.71786346496e+18,-4.583126068115234
96256.0,768.0,19411135579.273018,150834176.0,6.07522993152e+18,-4.582008361816405
96256.0,768.0,20552967083.93614,150834176.0,6.43259639808e+18,-4.59873628616333
96256.0,768.0,21694798588.59926,150834176.0,6.78996286464e+18,-4.615000247955322
96256.0,768.0,22836630093.262375,150834176.0,7.1473293312e+18,-4.6068572998046875
4096.0,1024.0,1763000273.3077426,316445568.0,1.12544595072e+18,-3.6201560497283936
4096.0,1024.0,3526000546.615485,316445568.0,2.25089190144e+18,-4.171382904052734
4096.0,1024.0,5289000819.923228,316445568.0,3.37633785216e+18,-4.358922958374023
4096.0,1024.0,7052001093.23097,316445568.0,4.50178380288e+18,-4.443002223968506
4096.0,1024.0,8815001366.538713,316445568.0,5.6272297536e+18,-4.5103559494018555
4096.0,1024.0,10578001639.846457,316445568.0,6.75267570432e+18,-4.543210983276367
4096.0,1024.0,12341001913.154198,316445568.0,7.878121655039999e+18,-4.576603889465332
4096.0,1024.0,14104002186.46194,316445568.0,9.00356760576e+18,-4.612436294555664
4096.0,1024.0,15867002459.769684,316445568.0,1.012901355648e+19,-4.636800765991211
4096.0,1024.0,17630002733.077427,316445568.0,1.12544595072e+19,-4.6661553382873535
4096.0,1024.0,19393003006.38517,316445568.0,1.2379905457920002e+19,-4.677091598510742
4096.0,1024.0,21156003279.692913,316445568.0,1.350535140864e+19,-4.702012538909912
4096.0,1024.0,22919003553.000656,316445568.0,1.463079735936e+19,-4.702280044555661
