vocab_size,embed_dim,num_characters,Non_vocab_parameters,FLOPs,Lossu
4096.0,1024.0,24682003826.308395,316445568.0,1.5756243310079998e+19,-4.710047245025635
4096.0,1024.0,26445004099.61614,316445568.0,1.68816892608e+19,-4.729263782501221
4096.0,1024.0,28208004372.92388,316445568.0,1.800713521152e+19,-4.735193729400635
4096.0,1024.0,29971004646.231625,316445568.0,1.913258116224e+19,-4.747361183166504
4096.0,1024.0,31734004919.539368,316445568.0,2.025802711296e+19,-4.760625839233398
4096.0,1024.0,33497005192.84711,316445568.0,2.138347306368e+19,-4.76647424697876
4096.0,1024.0,35260005466.154854,316445568.0,2.25089190144e+19,-4.763412952423096
6144.0,1024.0,1875723983.5329087,316445568.0,1.13280695424e+18,-3.5166358947753906
6144.0,1024.0,3751447967.0658174,316445568.0,2.26561390848e+18,-4.181305885314941
6144.0,1024.0,5627171950.598726,316445568.0,3.39842086272e+18,-4.3799357414245605
6144.0,1024.0,7502895934.131635,316445568.0,4.53122781696e+18,-4.474080562591553
6144.0,1024.0,9378619917.664543,316445568.0,5.6640347712e+18,-4.551114559173584
6144.0,1024.0,11254343901.197453,316445568.0,6.79684172544e+18,-4.614150047302246
6144.0,1024.0,13130067884.73036,316445568.0,7.929648679679999e+18,-4.639645576477051
6144.0,1024.0,15005791868.26327,316445568.0,9.06245563392e+18,-4.672072887420654
6144.0,1024.0,16881515851.796179,316445568.0,1.019526258816e+19,-4.6890997886657715
6144.0,1024.0,18757239835.329086,316445568.0,1.13280695424e+19,-4.710514068603516
6144.0,1024.0,20632963818.862,316445568.0,1.2460876496640002e+19,-4.738100051879883
6144.0,1024.0,22508687802.394905,316445568.0,1.359368345088e+19,-4.747727394104004
6144.0,1024.0,24384411785.927814,316445568.0,1.472649040512e+19,-4.7583699226379395
6144.0,1024.0,26260135769.46072,316445568.0,1.5859297359359998e+19,-4.772122859954834
6144.0,1024.0,28135859752.99363,316445568.0,1.69921043136e+19,-4.7835679054260245
6144.0,1024.0,30011583736.52654,316445568.0,1.812491126784e+19,-4.795558929443359
6144.0,1024.0,31887307720.05945,316445568.0,1.925771822208e+19,-4.802734375
6144.0,1024.0,33763031703.592358,316445568.0,2.039052517632e+19,-4.820065975189209
6144.0,1024.0,35638755687.12527,316445568.0,2.152333213056e+19,-4.820252895355225
6144.0,1024.0,37514479670.65817,316445568.0,2.26561390848e+19,-4.826665878295898
8192.0,1024.0,1956484024.4418218,316445568.0,1.14016795776e+18,-3.400615930557251
8192.0,1024.0,3912968048.8836436,316445568.0,2.28033591552e+18,-4.162062168121338
8192.0,1024.0,5869452073.325466,316445568.0,3.42050387328e+18,-4.386826515197754
8192.0,1024.0,7825936097.767287,316445568.0,4.56067183104e+18,-4.5113444328308105
8192.0,1024.0,9782420122.20911,316445568.0,5.7008397888e+18,-4.579824924468994
8192.0,1024.0,11738904146.650932,316445568.0,6.84100774656e+18,-4.615305423736572
8192.0,1024.0,13695388171.092752,316445568.0,7.981175704319999e+18,-4.656073093414307
8192.0,1024.0,15651872195.534575,316445568.0,9.12134366208e+18,-4.70231294631958
8192.0,1024.0,17608356219.9764,316445568.0,1.026151161984e+19,-4.73216438293457
8192.0,1024.0,19564840244.41822,316445568.0,1.14016795776e+19,-4.7507004737854
8192.0,1024.0,21521324268.860043,316445568.0,1.2541847535360002e+19,-4.767937183380117
8192.0,1024.0,23477808293.301865,316445568.0,1.368201549312e+19,-4.784095764160156
8192.0,1024.0,25434292317.743683,316445568.0,1.482218345088e+19,-4.786316871643066
8192.0,1024.0,27390776342.185505,316445568.0,1.5962351408639998e+19,-4.7928476333618155
8192.0,1024.0,29347260366.627327,316445568.0,1.71025193664e+19,-4.799458026885986
8192.0,1024.0,31303744391.06915,316445568.0,1.824268732416e+19,-4.806028842926025
8192.0,1024.0,33260228415.51097,316445568.0,1.938285528192e+19,-4.842247009277344
8192.0,1024.0,35216712439.9528,316445568.0,2.052302323968e+19,-4.85366153717041
8192.0,1024.0,37173196464.394615,316445568.0,2.166319119744e+19,-4.852412700653076
8192.0,1024.0,39129680488.83644,316445568.0,2.28033591552e+19,-4.851131916046143
10240.0,1024.0,2018990993.1240323,316445568.0,1.14752896128e+18,-3.425993204116821
10240.0,1024.0,4037981986.2480645,316445568.0,2.29505792256e+18,-4.128619670867918
10240.0,1024.0,6056972979.372097,316445568.0,3.44258688384e+18,-4.3636484146118155
10240.0,1024.0,8075963972.496129,316445568.0,4.59011584512e+18,-4.485142707824707
10240.0,1024.0,10094954965.620161,316445568.0,5.7376448064e+18,-4.56695032119751
10240.0,1024.0,12113945958.744194,316445568.0,6.88517376768e+18,-4.619061470031737
10240.0,1024.0,14132936951.868225,316445568.0,8.032702728959999e+18,-4.6422600746154785
10240.0,1024.0,16151927944.992258,316445568.0,9.18023169024e+18,-4.67341947555542
10240.0,1024.0,18170918938.11629,316445568.0,1.032776065152e+19,-4.720172882080078
10240.0,1024.0,20189909931.240322,316445568.0,1.14752896128e+19,-4.740522861480713
10240.0,1024.0,22208900924.36436,316445568.0,1.2622818574080002e+19,-4.7481360435485795
10240.0,1024.0,24227891917.488388,316445568.0,1.377034753536e+19,-4.772067070007323
10240.0,1024.0,26246882910.61242,316445568.0,1.491787649664e+19,-4.795874118804932
10240.0,1024.0,28265873903.73645,316445568.0,1.6065405457919998e+19,-4.816715717315674
10240.0,1024.0,30284864896.860485,316445568.0,1.72129344192e+19,-4.817344665527344
10240.0,1024.0,32303855889.984516,316445568.0,1.836046338048e+19,-4.828086853027344
10240.0,1024.0,34322846883.10855,316445568.0,1.950799234176e+19,-4.844098091125488
10240.0,1024.0,36341837876.23258,316445568.0,2.065552130304e+19,-4.832536697387695
10240.0,1024.0,38360828869.35661,316445568.0,2.180305026432e+19,-4.853913307189941
10240.0,1024.0,40379819862.480644,316445568.0,2.29505792256e+19,-4.857596397399902
16384.0,1024.0,2148104327.4584155,316445568.0,1.16961197184e+18,-3.3336710929870605
16384.0,1024.0,4296208654.916831,316445568.0,2.33922394368e+18,-4.105778217315674
16384.0,1024.0,6444312982.375247,316445568.0,3.50883591552e+18,-4.374910831451416
16384.0,1024.0,8592417309.833662,316445568.0,4.67844788736e+18,-4.512818813323975
16384.0,1024.0,10740521637.292078,316445568.0,5.8480598592e+18,-4.590064525604248
16384.0,1024.0,12888625964.750494,316445568.0,7.01767183104e+18,-4.646872043609619
16384.0,1024.0,15036730292.208908,316445568.0,8.187283802879999e+18,-4.671328067779541
16384.0,1024.0,17184834619.667324,316445568.0,9.35689577472e+18,-4.717787742614746
16384.0,1024.0,19332938947.12574,316445568.0,1.052650774656e+19,-4.750401973724365
16384.0,1024.0,21481043274.584156,316445568.0,1.16961197184e+19,-4.778758525848389
16384.0,1024.0,23629147602.042576,316445568.0,1.2865731690240002e+19,-4.801941871643066
16384.0,1024.0,25777251929.500988,316445568.0,1.403534366208e+19,-4.821524143218994
16384.0,1024.0,27925356256.959404,316445568.0,1.520495563392e+19,-4.833694458007812
16384.0,1024.0,30073460584.417816,316445568.0,1.6374567605759998e+19,-4.846492290496826
16384.0,1024.0,32221564911.876232,316445568.0,1.75441795776e+19,-4.8600287437438965
16384.0,1024.0,34369669239.33465,316445568.0,1.871379154944e+19,-4.865680694580078
16384.0,1024.0,36517773566.79307,316445568.0,1.988340352128e+19,-4.882638931274414
16384.0,1024.0,38665877894.25148,316445568.0,2.105301549312e+19,-4.873541831970215
16384.0,1024.0,40813982221.70989,316445568.0,2.222262746496e+19,-4.90330171585083
16384.0,1024.0,42962086549.16831,316445568.0,2.33922394368e+19,-4.902259826660156
24576.0,1024.0,2253657290.9797535,316445568.0,1.19905598592e+18,-3.3119253589478745
24576.0,1024.0,4507314581.959507,316445568.0,2.39811197184e+18,-4.222118563827635
24576.0,1024.0,6760971872.9392605,316445568.0,3.59716795776e+18,-4.441248126205565
24576.0,1024.0,9014629163.919014,316445568.0,4.79622394368e+18,-4.527493663009764
24576.0,1024.0,11268286454.898767,316445568.0,5.9952799296e+18,-4.606079287704588
24576.0,1024.0,13521943745.878521,316445568.0,7.19433591552e+18,-4.676540560897947
24576.0,1024.0,15775601036.858273,316445568.0,8.393391901439999e+18,-4.710205264267088
24576.0,1024.0,18029258327.838028,316445568.0,9.59244788736e+18,-4.738787360366942
24576.0,1024.0,20282915618.81778,316445568.0,1.079150387328e+19,-4.78711719053662
24576.0,1024.0,22536572909.797535,316445568.0,1.19905598592e+19,-4.809467978653075
24576.0,1024.0,24790230200.77729,316445568.0,1.3189615845120002e+19,-4.828060336288573
24576.0,1024.0,27043887491.757042,316445568.0,1.438867183104e+19,-4.901341147598387
24576.0,1024.0,29297544782.736794,316445568.0,1.558772781696e+19,-4.852134890731932
24576.0,1024.0,31551202073.716545,316445568.0,1.6786783802879998e+19,-4.864922232803465
24576.0,1024.0,33804859364.6963,316445568.0,1.79858397888e+19,-4.874407000717284
24576.0,1024.0,36058516655.676056,316445568.0,1.918489577472e+19,-4.885847277816893
24576.0,1024.0,38312173946.65581,316445568.0,2.038395176064e+19,-4.899255938705565
24576.0,1024.0,40565831237.63556,316445568.0,2.158300774656e+19,-4.908757872757079
24576.0,1024.0,42819488528.61532,316445568.0,2.278206373248e+19,-4.986221022781493
24576.0,1024.0,45073145819.59507,316445568.0,2.39811197184e+19,-4.923059649643065
32768.0,1024.0,2323246214.79664,316445568.0,1.2285e+18,-3.196392059326172
32768.0,1024.0,4646492429.59328,316445568.0,2.457e+18,-4.12298583984375
32768.0,1024.0,6969738644.38992,316445568.0,3.6855e+18,-4.388237953186035
32768.0,1024.0,9292984859.18656,316445568.0,4.914e+18,-4.4677734375
32768.0,1024.0,11616231073.9832,316445568.0,6.1425e+18,-4.541119575500488
32768.0,1024.0,13939477288.77984,316445568.0,7.371e+18,-4.638789176940918
32768.0,1024.0,16262723503.576479,316445568.0,8.599499999999999e+18,-4.671841621398925
32768.0,1024.0,18585969718.37312,316445568.0,9.828e+18,-4.714162826538086
32768.0,1024.0,20909215933.16976,316445568.0,1.10565e+19,-4.741727828979492
32768.0,1024.0,23232462147.9664,316445568.0,1.2285e+19,-4.774150848388672
32768.0,1024.0,25555708362.763042,316445568.0,1.3513500000000002e+19,-4.795964241027831
32768.0,1024.0,27878954577.55968,316445568.0,1.4742e+19,-4.818166732788086
32768.0,1024.0,30202200792.35632,316445568.0,1.59705e+19,-4.813772201538086
32768.0,1024.0,32525447007.152958,316445568.0,1.7198999999999998e+19,-4.842883110046387
32768.0,1024.0,34848693221.9496,316445568.0,1.84275e+19,-4.844028472900391
32768.0,1024.0,37171939436.74624,316445568.0,1.9656e+19,-4.8419108390808105
32768.0,1024.0,39495185651.54288,316445568.0,2.08845e+19,-4.874664306640625
32768.0,1024.0,41818431866.33952,316445568.0,2.2113e+19,-4.875977516174316
32768.0,1024.0,44141678081.13616,316445568.0,2.33415e+19,-4.899317741394043
32768.0,1024.0,46464924295.9328,316445568.0,2.457e+19,-4.905762195587158
48128.0,1024.0,2406765679.8032,316445568.0,1.2837075264e+18,-3.1564460748489096
48128.0,1024.0,4813531359.6064,316445568.0,2.5674150528e+18,-4.068948602085848
48128.0,1024.0,7220297039.409599,316445568.0,3.8511225792e+18,-4.327971314793368
48128.0,1024.0,9627062719.2128,316445568.0,5.1348301056e+18,-4.467155789738436
48128.0,1024.0,12033828399.015999,316445568.0,6.418537632e+18,-4.560006474858065
48128.0,1024.0,14440594078.819199,316445568.0,7.7022451584e+18,-4.614509438877841
48128.0,1024.0,16847359758.622396,316445568.0,8.985952684799999e+18,-4.6608909124191
48128.0,1024.0,19254125438.4256,316445568.0,1.02696602112e+19,-4.697373723393221
48128.0,1024.0,21660891118.228798,316445568.0,1.15533677376e+19,-4.72231612146451
48128.0,1024.0,24067656798.031998,316445568.0,1.2837075264e+19,-4.692784642582675
48128.0,1024.0,26474422477.8352,316445568.0,1.4120782790400002e+19,-4.764475201969881
48128.0,1024.0,28881188157.638397,316445568.0,1.54044903168e+19,-4.770527219181796
48128.0,1024.0,31287953837.441597,316445568.0,1.66881978432e+19,-4.786362981205722
48128.0,1024.0,33694719517.244793,316445568.0,1.7971905369599998e+19,-4.7977059835250575
48128.0,1024.0,36101485197.048,316445568.0,1.9255612896e+19,-4.830974435215731
48128.0,1024.0,38508250876.8512,316445568.0,2.05393204224e+19,-4.841144894963045
48128.0,1024.0,40915016556.654396,316445568.0,2.18230279488e+19,-4.86570105493619
48128.0,1024.0,43321782236.457596,316445568.0,2.31067354752e+19,-4.845757817631502
48128.0,1024.0,45728547916.260796,316445568.0,2.43904430016e+19,-4.853165482884188
48128.0,1024.0,48135313596.063995,316445568.0,2.5674150528e+19,-4.85993704736783
64512.0,1024.0,2461359084.2315555,316445568.0,1.34259555456e+18,-3.1510685437972743
64512.0,1024.0,4922718168.463111,316445568.0,2.68519110912e+18,-4.0428560727889735
64512.0,1024.0,7384077252.694667,316445568.0,4.02778666368e+18,-4.313561772709628
64512.0,1024.0,9845436336.926222,316445568.0,5.37038221824e+18,-4.433171128636141
64512.0,1024.0,12306795421.157778,316445568.0,6.7129777728e+18,-4.527596806889315
64512.0,1024.0,14768154505.389334,316445568.0,8.05557332736e+18,-4.596950864201327
64512.0,1024.0,17229513589.620888,316445568.0,9.398168881919998e+18,-4.646924828892489
64512.0,1024.0,19690872673.852444,316445568.0,1.074076443648e+19,-4.679476117497225
64512.0,1024.0,22152231758.084,316445568.0,1.208335999104e+19,-4.688816403752108
64512.0,1024.0,24613590842.315556,316445568.0,1.34259555456e+19,-4.72755465448453
64512.0,1024.0,27074949926.547115,316445568.0,1.4768551100160002e+19,-4.725527619725009
64512.0,1024.0,29536309010.778667,316445568.0,1.611114665472e+19,-4.751730298405429
64512.0,1024.0,31997668095.01022,316445568.0,1.745374220928e+19,-4.789772843724031
64512.0,1024.0,34459027179.241776,316445568.0,1.8796337763839996e+19,-4.825451707249423
64512.0,1024.0,36920386263.473335,316445568.0,2.01389333184e+19,-4.816745137577791
64512.0,1024.0,39381745347.70489,316445568.0,2.148152887296e+19,-4.819325780277987
64512.0,1024.0,41843104431.93644,316445568.0,2.282412442752e+19,-4.808446263676424
64512.0,1024.0,44304463516.168,316445568.0,2.416671998208e+19,-4.8427117818649
64512.0,1024.0,46765822600.39955,316445568.0,2.550931553664e+19,-4.861443852787752
64512.0,1024.0,49227181684.63111,316445568.0,2.68519110912e+19,-4.855090474491854
96256.0,1024.0,2520646906.5204697,316445568.0,1.45669110912e+18,-3.0751311290374193
96256.0,1024.0,5041293813.040939,316445568.0,2.91338221824e+18,-3.9874369609465985
96256.0,1024.0,7561940719.561409,316445568.0,4.37007332736e+18,-4.265084933053532
96256.0,1024.0,10082587626.081879,316445568.0,5.82676443648e+18,-4.410444449197331
96256.0,1024.0,12603234532.602348,316445568.0,7.2834555456e+18,-4.4954373347869305
96256.0,1024.0,15123881439.122818,316445568.0,8.74014665472e+18,-4.524458597909489
96256.0,1024.0,17644528345.643288,316445568.0,1.0196837763839998e+19,-4.608948897134343
96256.0,1024.0,20165175252.163757,316445568.0,1.165352887296e+19,-4.631979655038395
96256.0,1024.0,22685822158.684227,316445568.0,1.311021998208e+19,-4.649534891854802
96256.0,1024.0,25206469065.204697,316445568.0,1.45669110912e+19,-4.722470949899235
96256.0,1024.0,27727115971.725174,316445568.0,1.6023602200320002e+19,-4.682820986520329
96256.0,1024.0,30247762878.245636,316445568.0,1.748029330944e+19,-4.7350236880889325
96256.0,1024.0,32768409784.76611,316445568.0,1.893698441856e+19,-4.775938700448552
96256.0,1024.0,35289056691.286575,316445568.0,2.0393675527679996e+19,-4.789084147225895
96256.0,1024.0,37809703597.807045,316445568.0,2.18503666368e+19,-4.774954985391179
96256.0,1024.0,40330350504.327515,316445568.0,2.330705774592e+19,-4.775625418435612
96256.0,1024.0,42850997410.847984,316445568.0,2.476374885504e+19,-4.7902981746306805
96256.0,1024.0,45371644317.368454,316445568.0,2.622043996416e+19,-4.798409174691717
96256.0,1024.0,47892291223.88892,316445568.0,2.767713107328e+19,-4.787959765206852
96256.0,1024.0,50412938130.40939,316445568.0,2.91338221824e+19,-4.8158585536589955
4096.0,1536.0,4173940818.0020914,631668352.0,5.30144600448e+18,-4.28383731842041
4096.0,1536.0,8347881636.004183,631668352.0,1.060289200896e+19,-4.517834663391113
4096.0,1536.0,12521822454.006275,631668352.0,1.590433801344e+19,-4.645040512084961
4096.0,1536.0,16695763272.008366,631668352.0,2.120578401792e+19,-4.7245097160339355
4096.0,1536.0,20869704090.010456,631668352.0,2.65072300224e+19,-4.768162727355957
4096.0,1536.0,25043644908.01255,631668352.0,3.180867602688e+19,-4.788823127746581
4096.0,1536.0,29217585726.01464,631668352.0,3.711012203136e+19,-4.822130680084228
4096.0,1536.0,33391526544.01673,631668352.0,4.241156803584e+19,-4.848816871643066
4096.0,1536.0,37565467362.01882,631668352.0,4.771301404032e+19,-4.856540679931641
4096.0,1536.0,41739408180.02091,631668352.0,5.30144600448e+19,-4.863247871398926
4096.0,1536.0,45913348998.02301,631668352.0,5.831590604928001e+19,-4.87795877456665
4096.0,1536.0,50087289816.0251,631668352.0,6.361735205376e+19,-4.893383979797363
4096.0,1536.0,54261230634.02719,631668352.0,6.891879805824e+19,-4.907206535339355
4096.0,1536.0,58435171452.02928,631668352.0,7.422024406272e+19,-4.903085708618164
4096.0,1536.0,62609112270.03137,631668352.0,7.95216900672e+19,-4.913013935089111
4096.0,1536.0,66783053088.03346,631668352.0,8.482313607168e+19,-4.926584720611572
4096.0,1536.0,70956993906.03555,631668352.0,9.012458207616e+19,-4.934703826904297
4096.0,1536.0,75130934724.03764,631668352.0,9.542602808064e+19,-4.928616523742676
4096.0,1536.0,79304875542.03973,631668352.0,1.0072747408512e+20,-4.950930118560791
4096.0,1536.0,83478816360.04182,631668352.0,1.060289200896e+20,-4.941969394683838
6144.0,1536.0,4440816610.586459,631668352.0,5.32758700416e+18,-4.288581848144531
6144.0,1536.0,8881633221.172918,631668352.0,1.065517400832e+19,-4.570467472076416
6144.0,1536.0,13322449831.759377,631668352.0,1.598276101248e+19,-4.704822063446045
6144.0,1536.0,17763266442.345837,631668352.0,2.131034801664e+19,-4.777564525604248
6144.0,1536.0,22204083052.932297,631668352.0,2.66379350208e+19,-4.833049774169922
6144.0,1536.0,26644899663.518753,631668352.0,3.196552202496e+19,-4.857242107391357
6144.0,1536.0,31085716274.105213,631668352.0,3.729310902912e+19,-4.885064125061035
6144.0,1536.0,35526532884.69167,631668352.0,4.262069603328e+19,-4.9058837890625
6144.0,1536.0,39967349495.27813,631668352.0,4.794828303744e+19,-4.93616247177124
6144.0,1536.0,44408166105.86459,631668352.0,5.32758700416e+19,-4.9381632804870605
6144.0,1536.0,48848982716.45106,631668352.0,5.860345704576001e+19,-4.945994853973389
6144.0,1536.0,53289799327.037506,631668352.0,6.393104404992e+19,-4.959041595458984
6144.0,1536.0,57730615937.62397,631668352.0,6.925863105408e+19,-4.962174892425537
6144.0,1536.0,62171432548.21043,631668352.0,7.458621805824e+19,-4.995980262756348
6144.0,1536.0,66612249158.79689,631668352.0,7.99138050624e+19,-4.995397090911865
6144.0,1536.0,71053065769.38335,631668352.0,8.524139206656e+19,-5.0020318031311035
6144.0,1536.0,75493882379.9698,631668352.0,9.056897907072e+19,-4.991559982299805
6144.0,1536.0,79934698990.55626,631668352.0,9.589656607488e+19,-5.005764007568359
6144.0,1536.0,84375515601.14273,631668352.0,1.0122415307904e+20,-5.006205081939697
6144.0,1536.0,88816332211.72919,631668352.0,1.065517400832e+20,-5.012393474578857
8192.0,1536.0,4632017733.080211,631668352.0,5.35372800384e+18,-4.30597448348999
8192.0,1536.0,9264035466.160421,631668352.0,1.070745600768e+19,-4.549489498138427
8192.0,1536.0,13896053199.240633,631668352.0,1.606118401152e+19,-4.721970558166504
8192.0,1536.0,18528070932.320843,631668352.0,2.141491201536e+19,-4.812043190002441
8192.0,1536.0,23160088665.401054,631668352.0,2.67686400192e+19,-4.853175163269043
8192.0,1536.0,27792106398.481266,631668352.0,3.212236802304e+19,-4.889050006866455
8192.0,1536.0,32424124131.561478,631668352.0,3.747609602688e+19,-4.8970441818237305
8192.0,1536.0,37056141864.641685,631668352.0,4.282982403072e+19,-4.938557147979736
8192.0,1536.0,41688159597.7219,631668352.0,4.818355203456e+19,-4.939793109893799
8192.0,1536.0,46320177330.80211,631668352.0,5.35372800384e+19,-4.967075347900391
8192.0,1536.0,50952195063.882324,631668352.0,5.889100804224001e+19,-4.978372573852539
8192.0,1536.0,55584212796.96253,631668352.0,6.424473604608e+19,-4.990081787109375
8192.0,1536.0,60216230530.04274,631668352.0,6.959846404992e+19,-5.008969783782959
8192.0,1536.0,64848248263.122955,631668352.0,7.495219205376e+19,-5.003387451171875
8192.0,1536.0,69480265996.20316,631668352.0,8.03059200576e+19,-5.025015354156494
8192.0,1536.0,74112283729.28337,631668352.0,8.565964806144e+19,-5.0327534675598145
8192.0,1536.0,78744301462.36359,631668352.0,9.101337606528e+19,-5.034023284912109
8192.0,1536.0,83376319195.4438,631668352.0,9.636710406912e+19,-5.037473201751708
8192.0,1536.0,88008336928.524,631668352.0,1.0172083207296e+20,-5.0327959060668945
8192.0,1536.0,92640354661.60422,631668352.0,1.070745600768e+20,-5.042637348175049
10240.0,1536.0,4780004317.054333,631668352.0,5.37986900352e+18,-4.268792962437411
10240.0,1536.0,9560008634.108665,631668352.0,1.075973800704e+19,-4.567527627354403
10240.0,1536.0,14340012951.162998,631668352.0,1.613960701056e+19,-4.6783445829208095
10240.0,1536.0,19120017268.21733,631668352.0,2.151947601408e+19,-4.814432954197665
10240.0,1536.0,23900021585.271664,631668352.0,2.68993450176e+19,-4.857761716252107
10240.0,1536.0,28680025902.325996,631668352.0,3.227921402112e+19,-4.898708199864168
10240.0,1536.0,33460030219.38033,631668352.0,3.765908302464e+19,-4.891167497044345
10240.0,1536.0,38240034536.43466,631668352.0,4.303895202816e+19,-4.917318677311679
10240.0,1536.0,43020038853.489,631668352.0,4.841882103168e+19,-4.944615697270175
10240.0,1536.0,47800043170.54333,631668352.0,5.37986900352e+19,-4.9461477750594804
10240.0,1536.0,52580047487.59767,631668352.0,5.917855903872001e+19,-4.959938382511874
10240.0,1536.0,57360051804.65199,631668352.0,6.455842804224e+19,-5.007486676579256
10240.0,1536.0,62140056121.70633,631668352.0,6.993829704576e+19,-4.982421254521151
10240.0,1536.0,66920060438.76066,631668352.0,7.531816604928e+19,-5.023045873051425
10240.0,1536.0,71700064755.815,631668352.0,8.06980350528e+19,-5.00643238962247
10240.0,1536.0,76480069072.86932,631668352.0,8.607790405632e+19,-5.036725377445955
10240.0,1536.0,81260073389.92366,631668352.0,9.145777305984e+19,-5.04989991128995
10240.0,1536.0,86040077706.978,631668352.0,9.683764206336e+19,-5.048389291172763
10240.0,1536.0,90820082024.03233,631668352.0,1.0221751106688e+20,-5.055904244786044
10240.0,1536.0,95600086341.08665,631668352.0,1.075973800704e+20,-5.025619363194245
16384.0,1536.0,5085682894.922915,631668352.0,5.45829200256e+18,-4.2976579666137695
16384.0,1536.0,10171365789.84583,631668352.0,1.091658400512e+19,-4.580824375152588
16384.0,1536.0,15257048684.768747,631668352.0,1.637487600768e+19,-4.7558441162109375
16384.0,1536.0,20342731579.69166,631668352.0,2.183316801024e+19,-4.84596300125122
16384.0,1536.0,25428414474.61458,631668352.0,2.72914600128e+19,-4.888105869293213
16384.0,1536.0,30514097369.537495,631668352.0,3.274975201536e+19,-4.939444541931152
16384.0,1536.0,35599780264.46041,631668352.0,3.820804401792e+19,-4.965636730194092
16384.0,1536.0,40685463159.38332,631668352.0,4.366633602048e+19,-4.990659236907959
16384.0,1536.0,45771146054.30624,631668352.0,4.912462802304e+19,-5.006910800933838
16384.0,1536.0,50856828949.22916,631668352.0,5.45829200256e+19,-5.026498317718506
16384.0,1536.0,55942511844.15208,631668352.0,6.004121202816001e+19,-5.040792942047119
16384.0,1536.0,61028194739.07499,631668352.0,6.549950403072e+19,-5.049388408660889
16384.0,1536.0,66113877633.9979,631668352.0,7.095779603328e+19,-5.061726093292236
16384.0,1536.0,71199560528.92082,631668352.0,7.641608803584e+19,-5.075507164001465
16384.0,1536.0,76285243423.84373,631668352.0,8.18743800384e+19,-5.0798139572143555
16384.0,1536.0,81370926318.76665,631668352.0,8.733267204096e+19,-5.092093467712402
16384.0,1536.0,86456609213.68956,631668352.0,9.279096404352e+19,-5.092778205871582
16384.0,1536.0,91542292108.61247,631668352.0,9.824925604608e+19,-5.098309516906738
16384.0,1536.0,96627975003.5354,631668352.0,1.0370754804864e+20,-5.105764389038086
16384.0,1536.0,101713657898.45831,631668352.0,1.091658400512e+20,-5.1109795570373535
24576.0,1536.0,5335581791.464887,631668352.0,5.56285600128e+18,-4.30144538751074
24576.0,1536.0,10671163582.929773,631668352.0,1.112571200256e+19,-4.599154852537596
24576.0,1536.0,16006745374.394659,631668352.0,1.668856800384e+19,-4.756811045317137
24576.0,1536.0,21342327165.859547,631668352.0,2.225142400512e+19,-4.871884249357664
24576.0,1536.0,26677908957.324432,631668352.0,2.78142800064e+19,-4.937685393003904
24576.0,1536.0,32013490748.789318,631668352.0,3.337713600768e+19,-4.9872068392319315
24576.0,1536.0,37349072540.2542,631668352.0,3.893999200896e+19,-4.987827681211912
24576.0,1536.0,42684654331.71909,631668352.0,4.450284801024e+19,-5.0788816439194315
