vocab_size,embed_dim,num_characters,Non_vocab_parameters,FLOPs,Lossu
24576.0,1536.0,48020236123.183975,631668352.0,5.006570401152e+19,-5.042250059751951
24576.0,1536.0,53355817914.648865,631668352.0,5.56285600128e+19,-5.074500464109861
24576.0,1536.0,58691399706.113754,631668352.0,6.119141601408001e+19,-5.058685206083738
24576.0,1536.0,64026981497.578636,631668352.0,6.675427201536e+19,-5.072028063444578
24576.0,1536.0,69362563289.04352,631668352.0,7.231712801664e+19,-5.079116247801268
24576.0,1536.0,74698145080.5084,631668352.0,7.787998401792e+19,-5.10639037957617
24576.0,1536.0,80033726871.9733,631668352.0,8.34428400192e+19,-5.1328858362717265
24576.0,1536.0,85369308663.43819,631668352.0,8.900569602048e+19,-5.119774244932615
24576.0,1536.0,90704890454.90306,631668352.0,9.456855202176e+19,-5.122126959471189
24576.0,1536.0,96040472246.36795,631668352.0,1.0013140802304e+20,-5.141375921873533
24576.0,1536.0,101376054037.83284,631668352.0,1.0569426402432e+20,-5.1257165895981425
24576.0,1536.0,106711635829.29773,631668352.0,1.112571200256e+20,-5.150002382902586
32768.0,1536.0,5500335055.544182,631668352.0,5.66742e+18,-4.225145221755216
32768.0,1536.0,11000670111.088364,631668352.0,1.133484e+19,-4.5932697067710855
32768.0,1536.0,16501005166.632545,631668352.0,1.700226e+19,-4.756536842391204
32768.0,1536.0,22001340222.176727,631668352.0,2.266968e+19,-4.851475120589445
32768.0,1536.0,27501675277.72091,631668352.0,2.83371e+19,-4.932302356764982
32768.0,1536.0,33002010333.26509,631668352.0,3.400452e+19,-4.951623321578214
32768.0,1536.0,38502345388.80927,631668352.0,3.967194e+19,-4.97583186726303
32768.0,1536.0,44002680444.353455,631668352.0,4.533936e+19,-5.017257095381925
32768.0,1536.0,49503015499.89764,631668352.0,5.100678e+19,-5.0352066765281664
32768.0,1536.0,55003350555.44182,631668352.0,5.66742e+19,-5.068030715987394
32768.0,1536.0,60503685610.98601,631668352.0,6.234162000000001e+19,-5.072220207259366
32768.0,1536.0,66004020666.53018,631668352.0,6.800904e+19,-5.070277095839689
32768.0,1536.0,71504355722.07437,631668352.0,7.367646e+19,-5.085457683608245
32768.0,1536.0,77004690777.61855,631668352.0,7.934388e+19,-5.100859046981046
32768.0,1536.0,82505025833.16273,631668352.0,8.50113e+19,-5.112503410384368
32768.0,1536.0,88005360888.70691,631668352.0,9.067872e+19,-5.122840763137053
32768.0,1536.0,93505695944.2511,631668352.0,9.634614e+19,-5.100611091658782
32768.0,1536.0,99006030999.79527,631668352.0,1.0201356e+20,-5.1354216347190835
32768.0,1536.0,104506366055.33946,631668352.0,1.0768098e+20,-5.145087600753019
32768.0,1536.0,110006701110.88364,631668352.0,1.133484e+20,-5.127388359114835
48128.0,1536.0,5698069173.551165,631668352.0,5.8634774976e+18,-4.163528775578279
48128.0,1536.0,11396138347.10233,631668352.0,1.17269549952e+19,-4.521564816838046
48128.0,1536.0,17094207520.653496,631668352.0,1.75904324928e+19,-4.736343716984529
48128.0,1536.0,22792276694.20466,631668352.0,2.34539099904e+19,-4.762780999546786
48128.0,1536.0,28490345867.755825,631668352.0,2.9317387488e+19,-4.870326852207919
48128.0,1536.0,34188415041.30699,631668352.0,3.51808649856e+19,-4.916681622868318
48128.0,1536.0,39886484214.858154,631668352.0,4.10443424832e+19,-4.932066296940585
48128.0,1536.0,45584553388.40932,631668352.0,4.69078199808e+19,-4.983179425602694
48128.0,1536.0,51282622561.96049,631668352.0,5.27712974784e+19,-4.977002000218173
48128.0,1536.0,56980691735.51165,631668352.0,5.8634774976e+19,-4.994094704991121
48128.0,1536.0,62678760909.06282,631668352.0,6.449825247360001e+19,-5.027883386021395
48128.0,1536.0,68376830082.61398,631668352.0,7.03617299712e+19,-5.019008969670077
48128.0,1536.0,74074899256.16515,631668352.0,7.62252074688e+19,-5.037351464634677
48128.0,1536.0,79772968429.71631,631668352.0,8.20886849664e+19,-5.061669682865877
48128.0,1536.0,85471037603.26747,631668352.0,8.7952162464e+19,-5.059082364445468
48128.0,1536.0,91169106776.81863,631668352.0,9.38156399616e+19,-5.085590695744296
48128.0,1536.0,96867175950.3698,631668352.0,9.96791174592e+19,-5.094276761418124
48128.0,1536.0,102565245123.92097,631668352.0,1.055425949568e+20,-5.0909541600997645
48128.0,1536.0,108263314297.47214,631668352.0,1.114060724544e+20,-5.07706580102994
48128.0,1536.0,113961383471.0233,631668352.0,1.17269549952e+20,-5.078603600865145
64512.0,1536.0,5827320225.061033,631668352.0,6.07260549504e+18,-4.166474198704501
64512.0,1536.0,11654640450.122066,631668352.0,1.214521099008e+19,-4.516480779057284
64512.0,1536.0,17481960675.183098,631668352.0,1.821781648512e+19,-4.729839658146639
64512.0,1536.0,23309280900.244133,631668352.0,2.429042198016e+19,-4.809896802311679
64512.0,1536.0,29136601125.305164,631668352.0,3.03630274752e+19,-4.866262769108553
64512.0,1536.0,34963921350.366196,631668352.0,3.643563297024e+19,-4.912852620487948
64512.0,1536.0,40791241575.42723,631668352.0,4.250823846528e+19,-4.945449685459871
64512.0,1536.0,46618561800.488266,631668352.0,4.858084396032e+19,-4.969373082524081
64512.0,1536.0,52445882025.5493,631668352.0,5.465344945536e+19,-4.991642331486483
64512.0,1536.0,58273202250.61033,631668352.0,6.07260549504e+19,-5.010674809819003
64512.0,1536.0,64100522475.67137,631668352.0,6.679866044544001e+19,-5.0485437864120195
64512.0,1536.0,69927842700.73239,631668352.0,7.287126594048e+19,-5.026567792301913
64512.0,1536.0,75755162925.79343,631668352.0,7.894387143552e+19,-5.045963620548982
64512.0,1536.0,81582483150.85446,631668352.0,8.501647693056e+19,-5.052923535710116
64512.0,1536.0,87409803375.9155,631668352.0,9.10890824256e+19,-5.045152520542879
64512.0,1536.0,93237123600.97653,631668352.0,9.716168792064e+19,-5.0690358632858
64512.0,1536.0,99064443826.03757,631668352.0,1.0323429341568e+20,-5.071142529850741
64512.0,1536.0,104891764051.0986,631668352.0,1.0930689891072e+20,-5.084651326542635
64512.0,1536.0,110719084276.15962,631668352.0,1.1537950440576e+20,-5.091837262516757
64512.0,1536.0,116546404501.22066,631668352.0,1.214521099008e+20,-5.097359036808749
96256.0,1536.0,5967685411.163847,631668352.0,6.47779099008e+18,-4.0020564159329295
96256.0,1536.0,11935370822.327694,631668352.0,1.295558198016e+19,-4.348598297494209
96256.0,1536.0,17903056233.491543,631668352.0,1.943337297024e+19,-4.5618169864590525
96256.0,1536.0,23870741644.655388,631668352.0,2.591116396032e+19,-4.660159405129707
96256.0,1536.0,29838427055.819237,631668352.0,3.23889549504e+19,-4.726695354836738
96256.0,1536.0,35806112466.983086,631668352.0,3.886674594048e+19,-4.779274280923164
96256.0,1536.0,41773797878.146935,631668352.0,4.534453693056e+19,-4.793850239175117
96256.0,1536.0,47741483289.310776,631668352.0,5.182232792064e+19,-4.839618976968086
96256.0,1536.0,53709168700.474625,631668352.0,5.830011891072e+19,-4.881788547890937
96256.0,1536.0,59676854111.63847,631668352.0,6.47779099008e+19,-4.877549942391671
96256.0,1536.0,65644539522.80233,631668352.0,7.125570089088001e+19,-4.924368198769844
96256.0,1536.0,71612224933.96617,631668352.0,7.773349188096e+19,-4.946094807046212
96256.0,1536.0,77579910345.13002,631668352.0,8.421128287104e+19,-4.962150867837226
96256.0,1536.0,83547595756.29387,631668352.0,9.068907386112e+19,-4.996021564858711
96256.0,1536.0,89515281167.4577,631668352.0,9.71668648512e+19,-4.979445751565254
96256.0,1536.0,95482966578.62155,631668352.0,1.0364465584128e+20,-4.969751652138985
96256.0,1536.0,101450651989.7854,631668352.0,1.1012244683136e+20,-5.003152187722481
96256.0,1536.0,107418337400.94925,631668352.0,1.1660023782144e+20,-5.023614700692451
96256.0,1536.0,113386022812.1131,631668352.0,1.2307802881152e+20,-5.031793888467109
96256.0,1536.0,119353708223.27695,631668352.0,1.295558198016e+20,-5.020482357400215
4096.0,2048.0,8257471365.578145,1129891136.0,1.871331899136e+19,-4.549029350280762
4096.0,2048.0,16514942731.15629,1129891136.0,3.742663798272e+19,-4.723804473876953
4096.0,2048.0,24772414096.734436,1129891136.0,5.613995697408e+19,-4.842277526855469
4096.0,2048.0,33029885462.31258,1129891136.0,7.485327596544e+19,-4.902247428894043
4096.0,2048.0,41287356827.890724,1129891136.0,9.35665949568e+19,-4.928370475769043
4096.0,2048.0,49544828193.46887,1129891136.0,1.1227991394816e+20,-4.962409496307373
4096.0,2048.0,57802299559.04701,1129891136.0,1.3099323293952e+20,-4.975494861602783
4096.0,2048.0,66059770924.62516,1129891136.0,1.4970655193088e+20,-4.990879058837891
4096.0,2048.0,74317242290.20331,1129891136.0,1.6841987092224e+20,-5.013978004455566
4096.0,2048.0,82574713655.78145,1129891136.0,1.871331899136e+20,-5.045229434967041
4096.0,2048.0,90832185021.3596,1129891136.0,2.0584650890496003e+20,-5.064427375793457
4096.0,2048.0,99089656386.93774,1129891136.0,2.2455982789632e+20,-5.078672409057617
4096.0,2048.0,107347127752.51588,1129891136.0,2.4327314688768e+20,-5.0900750160217285
4096.0,2048.0,115604599118.09402,1129891136.0,2.6198646587904e+20,-5.093433380126953
4096.0,2048.0,123862070483.67218,1129891136.0,2.806997848704e+20,-5.111738204956053
4096.0,2048.0,132119541849.25032,1129891136.0,2.9941310386176e+20,-5.1202874183654785
4096.0,2048.0,140377013214.82846,1129891136.0,3.1812642285312e+20,-5.120885372161865
4096.0,2048.0,148634484580.40662,1129891136.0,3.3683974184448e+20,-5.131787300109863
4096.0,2048.0,156891955945.98474,1129891136.0,3.5555306083584e+20,-5.131618499755859
4096.0,2048.0,165149427311.5629,1129891136.0,3.742663798272e+20,-5.134139060974121
6144.0,2048.0,8785442247.658411,1129891136.0,1.878227334912e+19,-4.650752831686458
6144.0,2048.0,17570884495.316822,1129891136.0,3.756454669824e+19,-4.833620358694515
6144.0,2048.0,26356326742.97523,1129891136.0,5.634682004736e+19,-4.972790528524836
6144.0,2048.0,35141768990.633644,1129891136.0,7.512909339648e+19,-5.037130643118343
6144.0,2048.0,43927211238.29205,1129891136.0,9.39113667456e+19,-5.050626565206966
6144.0,2048.0,52712653485.95046,1129891136.0,1.1269364009472e+20,-5.089763928640804
6144.0,2048.0,61498095733.60887,1129891136.0,1.3147591344384e+20,-5.099095154989681
6144.0,2048.0,70283537981.26729,1129891136.0,1.5025818679296e+20,-5.116281796682796
6144.0,2048.0,79068980228.92569,1129891136.0,1.6904046014208e+20,-5.1284664165863605
6144.0,2048.0,87854422476.5841,1129891136.0,1.878227334912e+20,-5.14811449169012
6144.0,2048.0,96639864724.24252,1129891136.0,2.0660500684032003e+20,-5.145740319479427
6144.0,2048.0,105425306971.90092,1129891136.0,2.2538728018944e+20,-5.157269288290462
6144.0,2048.0,114210749219.55933,1129891136.0,2.4416955353856e+20,-5.167573739279232
6144.0,2048.0,122996191467.21774,1129891136.0,2.6295182688768e+20,-5.188116360891779
6144.0,2048.0,131781633714.87616,1129891136.0,2.817341002368e+20,-5.16328840373846
6144.0,2048.0,140567075962.53458,1129891136.0,3.0051637358592e+20,-5.179347802389583
6144.0,2048.0,149352518210.19296,1129891136.0,3.1929864693504e+20,-5.192879010427913
6144.0,2048.0,158137960457.85138,1129891136.0,3.3808092028416e+20,-5.194522668112239
6144.0,2048.0,166923402705.5098,1129891136.0,3.5686319363328e+20,-5.212614346731624
6144.0,2048.0,175708844953.1682,1129891136.0,3.756454669824e+20,-5.194191743124446
8192.0,2048.0,9163702952.086483,1129891136.0,1.885122770688e+19,-4.671627331961116
8192.0,2048.0,18327405904.172966,1129891136.0,3.770245541376e+19,-4.869827080954036
8192.0,2048.0,27491108856.259445,1129891136.0,5.655368312064e+19,-5.00434475063177
8192.0,2048.0,36654811808.34593,1129891136.0,7.540491082752e+19,-5.0507662784943195
8192.0,2048.0,45818514760.43241,1129891136.0,9.42561385344e+19,-5.093278695333872
8192.0,2048.0,54982217712.51889,1129891136.0,1.1310736624128e+20,-5.104491997946224
8192.0,2048.0,64145920664.60538,1129891136.0,1.3195859394816e+20,-5.130809594381771
8192.0,2048.0,73309623616.69186,1129891136.0,1.5080982165504e+20,-5.151686955679376
8192.0,2048.0,82473326568.77834,1129891136.0,1.6966104936192e+20,-5.188486386526546
8192.0,2048.0,91637029520.86482,1129891136.0,1.885122770688e+20,-5.183601189840755
8192.0,2048.0,100800732472.95131,1129891136.0,2.0736350477568003e+20,-5.1959784519562335
8192.0,2048.0,109964435425.03778,1129891136.0,2.2621473248256e+20,-5.195370007742366
8192.0,2048.0,119128138377.12427,1129891136.0,2.4506596018944e+20,-5.22318248866888
8192.0,2048.0,128291841329.21075,1129891136.0,2.6391718789632e+20,-5.213847924459896
8192.0,2048.0,137455544281.29724,1129891136.0,2.827684156032e+20,-5.215049077261409
8192.0,2048.0,146619247233.38373,1129891136.0,3.0161964331008e+20,-5.219795037497005
8192.0,2048.0,155782950185.47018,1129891136.0,3.2047087101696e+20,-5.226016808737239
8192.0,2048.0,164946653137.55667,1129891136.0,3.3932209872384e+20,-5.228530694235286
8192.0,2048.0,174110356089.64316,1129891136.0,3.5817332643072e+20,-5.2217443477997385
8192.0,2048.0,183274059041.72964,1129891136.0,3.770245541376e+20,-5.241939355123957
10240.0,2048.0,9456470634.461279,1129891136.0,1.892018206464e+19,-4.639813581251194
10240.0,2048.0,18912941268.922558,1129891136.0,3.784036412928e+19,-4.873767534040501
10240.0,2048.0,28369411903.38384,1129891136.0,5.676054619392e+19,-4.9695359857311745
10240.0,2048.0,37825882537.845116,1129891136.0,7.568072825856e+19,-5.06013981416135
10240.0,2048.0,47282353172.3064,1129891136.0,9.46009103232e+19,-5.083472409986546
10240.0,2048.0,56738823806.76768,1129891136.0,1.1352109238784e+20,-5.115840116285374
10240.0,2048.0,66195294441.22896,1129891136.0,1.3244127445248e+20,-5.1283847482433815
10240.0,2048.0,75651765075.69023,1129891136.0,1.5136145651712e+20,-5.127029577039768
10240.0,2048.0,85108235710.15152,1129891136.0,1.7028163858176e+20,-5.173552671217014
10240.0,2048.0,94564706344.6128,1129891136.0,1.892018206464e+20,-5.165124574445774
10240.0,2048.0,104021176979.0741,1129891136.0,2.0812200271104003e+20,-5.184685388349583
10240.0,2048.0,113477647613.53535,1129891136.0,2.2704218477568e+20,-5.200712362073948
10240.0,2048.0,122934118247.99664,1129891136.0,2.4596236684032e+20,-5.208808103345921
10240.0,2048.0,132390588882.45792,1129891136.0,2.6488254890496e+20,-5.216413179182102
10240.0,2048.0,141847059516.9192,1129891136.0,2.838027309696e+20,-5.208161512159397
10240.0,2048.0,151303530151.38046,1129891136.0,3.0272291303424e+20,-5.226838269971897
10240.0,2048.0,160760000785.84177,1129891136.0,3.2164309509888e+20,-5.233221689008762
10240.0,2048.0,170216471420.30304,1129891136.0,3.4056327716352e+20,-5.218444028638889
10240.0,2048.0,179672942054.7643,1129891136.0,3.5948345922816e+20,-5.240558305524876
10240.0,2048.0,189129412689.2256,1129891136.0,3.784036412928e+20,-5.299011388563206
16384.0,2048.0,10061206593.565912,1129891136.0,1.912704513792e+19,-4.6561458599457355
16384.0,2048.0,20122413187.131824,1129891136.0,3.825409027584e+19,-4.9081271183380695
16384.0,2048.0,30183619780.697735,1129891136.0,5.738113541376e+19,-5.043612767446954
16384.0,2048.0,40244826374.26365,1129891136.0,7.650818055168e+19,-5.113216210592708
16384.0,2048.0,50306032967.82956,1129891136.0,9.56352256896e+19,-5.138769437063655
16384.0,2048.0,60367239561.39547,1129891136.0,1.1476227082752e+20,-5.184844304312191
16384.0,2048.0,70428446154.96138,1129891136.0,1.3388931596544e+20,-5.2040889751801105
16384.0,2048.0,80489652748.5273,1129891136.0,1.5301636110336e+20,-5.222254563559016
16384.0,2048.0,90550859342.09322,1129891136.0,1.7214340624128e+20,-5.235244561422786
16384.0,2048.0,100612065935.65912,1129891136.0,1.912704513792e+20,-5.254087735403499
16384.0,2048.0,110673272529.22505,1129891136.0,2.1039749651712003e+20,-5.259096909750423
16384.0,2048.0,120734479122.79094,1129891136.0,2.2952454165504e+20,-5.270261098135433
16384.0,2048.0,130795685716.35686,1129891136.0,2.4865158679296e+20,-5.272400666464289
16384.0,2048.0,140856892309.92276,1129891136.0,2.6777863193088e+20,-5.2768195164093585
16384.0,2048.0,150918098903.48868,1129891136.0,2.869056770688e+20,-5.282358933676204
16384.0,2048.0,160979305497.0546,1129891136.0,3.0603272220672e+20,-5.281503964651546
16384.0,2048.0,171040512090.6205,1129891136.0,3.2515976734464e+20,-5.293231774557552
16384.0,2048.0,181101718684.18643,1129891136.0,3.4428681248256e+20,-5.300554085958919
16384.0,2048.0,191162925277.75232,1129891136.0,3.6341385762048e+20,-5.307219792593441
16384.0,2048.0,201224131871.31824,1129891136.0,3.825409027584e+20,-5.3062618267426105
24576.0,2048.0,10555591414.161581,1129891136.0,1.940286256896e+19,-4.628282213801603
24576.0,2048.0,21111182828.323162,1129891136.0,3.880572513792e+19,-4.846391344660978
24576.0,2048.0,31666774242.48474,1129891136.0,5.820858770688e+19,-4.976155901545743
24576.0,2048.0,42222365656.646324,1129891136.0,7.761145027584e+19,-5.082860613459806
24576.0,2048.0,52777957070.8079,1129891136.0,9.70143128448e+19,-5.097007895106534
24576.0,2048.0,63333548484.96948,1129891136.0,1.1641717541376e+20,-5.126993799800138
24576.0,2048.0,73889139899.13106,1129891136.0,1.3582003798272e+20,-5.152399206752042
24576.0,2048.0,84444731313.29265,1129891136.0,1.5522290055168e+20,-5.198437357539396
24576.0,2048.0,95000322727.45422,1129891136.0,1.7462576312064e+20,-5.219459200495939
24576.0,2048.0,105555914141.6158,1129891136.0,1.940286256896e+20,-5.196850443476896
24576.0,2048.0,116111505555.77739,1129891136.0,2.1343148825856003e+20,-5.2063108926956465
24576.0,2048.0,126667096969.93896,1129891136.0,2.3283435082752e+20,-5.231269503230314
24576.0,2048.0,137222688384.10054,1129891136.0,2.5223721339648e+20,-5.2210718637649824
24576.0,2048.0,147778279798.26212,1129891136.0,2.7164007596544e+20,-5.230995321864347
24576.0,2048.0,158333871212.4237,1129891136.0,2.910429385344e+20,-5.23415246068881
24576.0,2048.0,168889462626.5853,1129891136.0,3.1044580110336e+20,-5.242539072627286
24576.0,2048.0,179445054040.74686,1129891136.0,3.2984866367232e+20,-5.2426096445267
24576.0,2048.0,190000645454.90845,1129891136.0,3.4925152624128e+20,-5.314260149592618
24576.0,2048.0,200556236869.07004,1129891136.0,3.6865438881024e+20,-5.3201672083084395
24576.0,2048.0,211111828283.2316,1129891136.0,3.880572513792e+20,-5.270451212519864
32768.0,2048.0,10881529279.560331,1129891136.0,1.967868e+19,-4.6391876657517965
32768.0,2048.0,21763058559.120663,1129891136.0,3.935736e+19,-4.912145467570644
32768.0,2048.0,32644587838.680992,1129891136.0,5.903604e+19,-5.058591695597988
32768.0,2048.0,43526117118.241325,1129891136.0,7.871472e+19,-5.13733181553207
32768.0,2048.0,54407646397.80166,1129891136.0,9.83934e+19,-5.185718866160732
32768.0,2048.0,65289175677.361984,1129891136.0,1.1807208e+20,-5.210697980693203
32768.0,2048.0,76170704956.92232,1129891136.0,1.3775076e+20,-5.221062513163906
32768.0,2048.0,87052234236.48265,1129891136.0,1.5742944e+20,-5.254707189372402
32768.0,2048.0,97933763516.04298,1129891136.0,1.7710812e+20,-5.2583869417222555
32768.0,2048.0,108815292795.60332,1129891136.0,1.967868e+20,-5.273420186808925
32768.0,2048.0,119696822075.16365,1129891136.0,2.1646548000000003e+20,-5.277967782786709
32768.0,2048.0,130578351354.72397,1129891136.0,2.3614416e+20,-5.301620336345058
32768.0,2048.0,141459880634.2843,1129891136.0,2.5582284e+20,-5.309800954631191
32768.0,2048.0,152341409913.84464,1129891136.0,2.7550152e+20,-5.29670795994125
32768.0,2048.0,163222939193.40497,1129891136.0,2.951802e+20,-5.310772748759609
32768.0,2048.0,174104468472.9653,1129891136.0,3.1485888e+20,-5.316659780314785
32768.0,2048.0,184985997752.52563,1129891136.0,3.3453756e+20,-5.333228917888027
32768.0,2048.0,195867527032.08597,1129891136.0,3.5421624e+20,-5.312491746714931
32768.0,2048.0,206749056311.6463,1129891136.0,3.7389492e+20,-5.342721792033535
32768.0,2048.0,217630585591.20663,1129891136.0,3.935736e+20,-5.336408944896084
48128.0,2048.0,11272714466.08678,1129891136.0,2.01958376832e+19,-4.498948864761232
48128.0,2048.0,22545428932.17356,1129891136.0,4.03916753664e+19,-4.766780667129396
48128.0,2048.0,33818143398.260345,1129891136.0,6.05875130496e+19,-4.916940502944826
48128.0,2048.0,45090857864.34712,1129891136.0,8.07833507328e+19,-4.989575199905275
48128.0,2048.0,56363572330.43391,1129891136.0,1.00979188416e+20,-5.0501330421599135
48128.0,2048.0,67636286796.52069,1129891136.0,1.211750260992e+20,-5.068527035537599
48128.0,2048.0,78909001262.60747,1129891136.0,1.413708637824e+20,-5.091656021896242
48128.0,2048.0,90181715728.69424,1129891136.0,1.615667014656e+20,-5.130188755813478
48128.0,2048.0,101454430194.78104,1129891136.0,1.817625391488e+20,-5.143739514175294
48128.0,2048.0,112727144660.86781,1129891136.0,2.01958376832e+20,-5.154133610549806
48128.0,2048.0,123999859126.9546,1129891136.0,2.2215421451520003e+20,-5.169098667922853
48128.0,2048.0,135272573593.04138,1129891136.0,2.423500521984e+20,-5.1844080017241225
48128.0,2048.0,146545288059.12814,1129891136.0,2.625458898816e+20,-5.244962982955812
48128.0,2048.0,157818002525.21494,1129891136.0,2.827417275648e+20,-5.26278572541797
48128.0,2048.0,169090716991.30173,1129891136.0,3.02937565248e+20,-5.229945950332521
48128.0,2048.0,180363431457.3885,1129891136.0,3.231334029312e+20,-5.269666008773683
48128.0,2048.0,191636145923.47528,1129891136.0,3.433292406144e+20,-5.286742977920412
48128.0,2048.0,202908860389.56207,1129891136.0,3.635250782976e+20,-5.29468327027881
48128.0,2048.0,214181574855.64883,1129891136.0,3.837209159808e+20,-5.300198368850587
48128.0,2048.0,225454289321.73563,1129891136.0,4.03916753664e+20,-5.31485395890796
64512.0,2048.0,11528416907.340961,1129891136.0,2.074747254528e+19,-4.5853417932981335
64512.0,2048.0,23056833814.681923,1129891136.0,4.149494509056e+19,-4.841724735497837
64512.0,2048.0,34585250722.02288,1129891136.0,6.224241763584e+19,-4.9949554026120975
64512.0,2048.0,46113667629.363846,1129891136.0,8.298989018112e+19,-5.093479496240027
64512.0,2048.0,57642084536.7048,1129891136.0,1.037373627264e+20,-5.139577728509315
64512.0,2048.0,69170501444.04576,1129891136.0,1.2448483527168e+20,-5.143732410668738
64512.0,2048.0,80698918351.38672,1129891136.0,1.4523230781696e+20,-5.144516807793982
64512.0,2048.0,92227335258.72769,1129891136.0,1.6597978036224e+20,-5.165481907128699
64512.0,2048.0,103755752166.06865,1129891136.0,1.8672725290752e+20,-5.201959949731239
64512.0,2048.0,115284169073.4096,1129891136.0,2.074747254528e+20,-5.251417976617224
64512.0,2048.0,126812585980.75058,1129891136.0,2.2822219799808003e+20,-5.226494175195106
64512.0,2048.0,138341002888.09152,1129891136.0,2.4896967054336e+20,-5.270601612328895
64512.0,2048.0,149869419795.4325,1129891136.0,2.6971714308864e+20,-5.241161209344275
64512.0,2048.0,161397836702.77344,1129891136.0,2.9046461563392e+20,-5.22426639199198
64512.0,2048.0,172926253610.1144,1129891136.0,3.112120881792e+20,-5.28794751763285
64512.0,2048.0,184454670517.45538,1129891136.0,3.3195956072448e+20,-5.258900982140907
64512.0,2048.0,195983087424.79633,1129891136.0,3.5270703326976e+20,-5.265545231103308
64512.0,2048.0,207511504332.1373,1129891136.0,3.7345450581504e+20,-5.269302707909949
64512.0,2048.0,219039921239.47824,1129891136.0,3.9420197836032e+20,-5.2760203897947155
64512.0,2048.0,230568338146.8192,1129891136.0,4.149494509056e+20,-5.28933797478617
96256.0,2048.0,11806106878.403568,1129891136.0,2.181626509056e+19,-4.403460940372961
96256.0,2048.0,23612213756.807137,1129891136.0,4.363253018112e+19,-4.671040495884435
96256.0,2048.0,35418320635.2107,1129891136.0,6.544879527168e+19,-4.8468784895062615
96256.0,2048.0,47224427513.61427,1129891136.0,8.726506036224e+19,-4.916445216190832
96256.0,2048.0,59030534392.01784,1129891136.0,1.090813254528e+20,-4.98637863065006
96256.0,2048.0,70836641270.4214,1129891136.0,1.3089759054336e+20,-5.021347006809728
96256.0,2048.0,82642748148.82498,1129891136.0,1.5271385563392e+20,-5.02535100842716
96256.0,2048.0,94448855027.22855,1129891136.0,1.7453012072448e+20,-5.068804224979894
96256.0,2048.0,106254961905.63211,1129891136.0,1.9634638581504e+20,-5.073954066288483
96256.0,2048.0,118061068784.03568,1129891136.0,2.181626509056e+20,-5.097416838657873
96256.0,2048.0,129867175662.43927,1129891136.0,2.3997891599616003e+20,-5.146814307224767
96256.0,2048.0,141673282540.8428,1129891136.0,2.6179518108672e+20,-5.1093601789593865
96256.0,2048.0,153479389419.2464,1129891136.0,2.8361144617728e+20,-5.162518462193029
96256.0,2048.0,165285496297.64996,1129891136.0,3.0542771126784e+20,-5.1766724195599725
96256.0,2048.0,177091603176.05353,1129891136.0,3.272439763584e+20,-5.191235980045812
96256.0,2048.0,188897710054.4571,1129891136.0,3.4906024144896e+20,-5.202538451206701
96256.0,2048.0,200703816932.86066,1129891136.0,3.7087650653952e+20,-5.215418299686926
96256.0,2048.0,212509923811.26422,1129891136.0,3.9269277163008e+20,-5.188731154453771
96256.0,2048.0,224316030689.6678,1129891136.0,4.1450903672064e+20,-5.2172984686017205
96256.0,2048.0,236122137568.07135,1129891136.0,4.363253018112e+20,-5.199583968174474
